date,tweet,user
2020-02-10 20:20:23+00:00,"Couldn't believe the number of Tweets you had to put out during storm Ciara. To restore power to so many must have meant your guys went beyond what was reasonable - up poles during the gales etc. Brilliant job done. Glad WPD is my supplier. We were lucky, just a brief glitch.",JackfromDevon
2020-02-10 20:17:29+00:00,"So the owner or manager of the apartments told my husband the move in date was today &amp; he could pick up the keys at 10:30am. Well he went there &amp; she wasn’t there. She was out of town. We had our mail forwarded, power turned on, etc. Why tell us a certain day...",QueenxKush
2020-02-10 20:10:37+00:00,Today I was getting my usual head-trauma check-up MRI when the power went out while I sat inside the narrow plastic casket with a cage over my face and I swear terror gets complicated when you are begging a powerless machine for your freedom.,aliner
2020-02-10 20:04:35+00:00,"Pulled up to @dunkindonuts in Hamilton, Oh this morning and the power went out as I was about to order. Then, when I was driving through their lot to leave, I went over a pothole the size of Texas and it completely destroyed my tire. Not a good start at @dunkindonuts today.",Tristan_Hess
2020-02-10 20:03:30+00:00,"Went to check if the food caddy outside my apartment needed a clean out (not used it in forever tbh) and I find this. Good to know people chill outside my flat, apparently (and using the power on the plug outside my place) ",MiasmicMage
2020-02-10 19:50:06+00:00,"Power just went out for a moment at the airport. Lots of delays from the weather, which is worse in Cape Breton, Charlottetown, etc. Fingers crossed that my flight happens (delayed until 5:47).",DartmouthNSDiva
2020-02-10 19:48:01+00:00,I will never throw out my DVD's. Screw Digital! The power went out the other day and I couldn't watch shit. Pulled out my portable DVD player and watched movies until the power was restored. No Internet No Power No Movies.,PublicO10056495
2020-02-10 19:46:09+00:00,A soon as I went off my power went out :( fuck this country,MadNinjaJP
2020-02-10 19:35:51+00:00,And here i was mad that my power went out for 5 mins,try_soft
2020-02-10 19:31:06+00:00,"too busy vibing to pumped up kicks with my new airpods that when the power went out, i was in the hall without any light and had to shout on my mum to help ",demolitionkerry
2020-02-10 19:07:25+00:00,"Power went out this morning, came back on, but computers are down for about 2 hrs. People walk up to counter Us: we cant do anything right now computers are down Pt: I just need to pick up a rx Us: we cant do anything until the system comes back Pt: So I cant get my meds? Noooooo",beachykeenhaven
2020-02-10 19:04:56+00:00,"Billy Madison has been and always will be my favorite of your movies! When I was a kid the power went out during my first hurricane so to keep me and my sister calm, she plugged the TV &amp; VCR to the generator and we rode out the storm watching Billy Madison over and over! ",HavenHuth
2020-02-10 18:54:46+00:00,@tymebankza please help. I tried withdrawing money yesterday at an FNB atm the power went out before transaction was completed I waited an the ATM and after a little while it came back on but was out of order however the money had already went out from my account. Please assist.,monye_medupe
2020-08-27 13:49:33+00:00,REGISTER TODAY! Be a part of this year's virtual experience. Connect with accomplished leaders from across the country that are taking action and advancing #cleanenergy solutions for a stronger America. #NCEW20 #CleanEnergyWeek,NCEWConf
2020-02-10 18:42:45+00:00,My power just went out I’ll be on in 10,Ashrlly
2020-02-10 18:16:45+00:00,"Ngl, I considered streaming for longer but decided against it and just went to bed. When I was sleeping my power went out and is still out so hey all’s pogchamp that ends pogchamp",PlausibleSoul
2020-02-10 17:50:56+00:00,"@googlenest love your products but, a little feedback: our power went out last night (entire city) and when the power finally came back at ~11pm, all of my Smoke/Carbon devices (which are battery powered), connected to wifi again, and got real rowdy",scotcha1
2020-02-10 17:06:55+00:00,My nigga GHOST went out to a @BIGKRIT record #power #legendary #saturdays #celebration,slidedemcoins
2020-02-10 16:54:48+00:00,thunder hit so close to my house once last year when it was raining a lot in january and it shook the house and the power went out....it's literally the worst,JackKisser420
2020-02-10 16:39:51+00:00,Lifetime closed the power went out. Tf I'm supposed to feed my gains now I'll be damn if I got to go to planet fitness ,_TreSavage_
2020-02-10 16:31:22+00:00,Great now my power went out ,Joeldlc22
2020-02-10 16:13:06+00:00,"I had candles in my house all over the place, lit for hours and hours during hurricane irma when the power went out. Funny how none of us died lmfao",hotburgerhamdog
2020-02-10 16:12:42+00:00,Funny story happened yesterday. Maggie has to greet everyone with a toy at the door. The power company stopped by to see what was up with our power and my dad went out to the deck to chat with them and Maggie followed. She has this little hedgehog thing that is her favorite toy,KatGoneGamer
2020-02-10 16:09:01+00:00,"So today, the power in my house went out, so I basically just slept from 3PM to 5PM",ligsty
2020-02-10 16:08:41+00:00,I should also point out that when I'm referring to the dark ones. I'm referring to individuals who benefited from my fall. As I went down a destructive path. My power was absorbed by others. They used it for evil. In their minds they think that I'm the one that's the evil one.,RAMRebellion
2020-02-10 16:07:01+00:00,This movie went out of my head the moment those lil kids killed Dre and it ended the moment Ghost died. Worst ending of a movie Dre Tasha Tommy Ghost My favourites!!!!!,Asikidyo
2020-02-10 15:51:25+00:00,"Took my girls to see maleficent at the cinema, made a lasagne, helped my neighbour when her power went out. Pretty nice day.",gaff_jen
2020-02-10 15:34:50+00:00,"Woke up today, at 9:11 am, thought WW3 started 4 sure bc my power went out, and I could hear a lot of Ft Hood air Traffic, I reset the breakers, nogo, called my GF to let her know WW3 started, she told me the elec company just killed the power, No Ww3 yet, thank you Jesus ",richard19990185
2020-02-10 15:11:11+00:00,My power went out thanks to the wind ,chaydenharrison
2020-02-10 14:50:28+00:00,"Yesterday was my first Sunday as the ward clerk. Thankfully, we finished processing the donations before the power went out. Then we had a 2 hour audit, which was awesome, and I learned a ton. The church is true, even in low light and with no heat. ",LatterdayDoofus
2020-02-10 14:44:35+00:00,I went on the people's vote marches. I did everything in my power to fight Brexit. But Brexit is happening and now we have to look to the future. There is only one possible way to get the Tories out at the next election ... unless you know of another?,offworld2019
2020-02-10 14:33:32+00:00,"so like.. if you don’t call before you come to my house, i will not answer the door. somebody just rang my bell like 4 times &amp; then my power went out.. now i’m like a little creeped out tbh ",csheriec_
2020-02-10 14:20:40+00:00,"Lmaoo so the power went out at my job, I’m not even mad ",Katiex331
2020-02-10 14:18:28+00:00,It was pouring here (and of course the Oscars). Our power went out for 30 minutes ) and was still raining/windy/cold when I took my son to work at 3:30am. Hope all are safe.,octem5
2020-08-27 13:49:33+00:00,REGISTER TODAY! Be a part of this year's virtual experience. Connect with accomplished leaders from across the country that are taking action and advancing #cleanenergy solutions for a stronger America. #NCEW20 #CleanEnergyWeek,NCEWConf
2020-02-10 14:09:45+00:00,"Yesterday power went out round 4pm , came back on at 1am for 10min , cut and only came back on 4:30am...My area wasn’t even scheduled to have any cuts..",ClintOnTheBrink
2020-02-10 14:05:43+00:00,with my then boyfriend when the lights went out at approximately 6pm - not 7pm as MSM has reported. The store is located at 65th Street/Broadway. I took a couple of photos. We learned that all power had gone out from West 72nd Street down to West 34th Street.,KirbySommers
2020-02-10 12:45:15+00:00,"Yeah, it was right up there with colonoscopy prep, emergency surgery on my ankle after I slipped and the bone broke through my skin, and that time the power went out in the middle of my root canal on a Thursday and I had to wait until Monday to get it finished. Good times.",unicorn_at_law
2020-02-10 12:15:18+00:00,My power went in and out earlier this morning and it scared the crap out of me lol,sara_squirrel
2020-02-10 11:47:25+00:00,"sorry abt not replying anne, my laptop ran out of power l hope everything went okay. gales(100mph) &amp; snow here already had to repair roof yesterday.",twtbawbags
2020-02-10 11:19:23+00:00,"Yeah my fiance used to work in a local hospital here and once when the power went out, a person on life support just died because they don't have back up power at all... Shocking really but let's not open up that can of worms!!!",Calieburger
2020-02-10 11:19:19+00:00,The power went out my whole neighborhood ,andy52424866
2020-02-10 11:12:43+00:00,fuck our power went out This might be my last tweet for a while ,sehunpeg
2020-02-10 11:10:59+00:00,"My power went out overnight so I'm only just heading to uni after a mild mild breakdown over how useless an adult I am, checking the fridge and freezer (they're good) and giving the guinea pigs extra hay to keep them warm on this snowy snowy day",ceisadilla
2020-02-10 11:08:14+00:00,It’s 3 am and the power just went out at work and my phone about to die ,Judes_Floor
2020-02-10 10:59:27+00:00,All the power went out at my job that shit scared TF outta me man ,blackleggreg
2020-02-10 10:47:20+00:00,"Ern’s face sums up my feelings on Storm Ciara. Yesterday was a right off, and whilst it was quite nice to have an excuse to stay in and do very little, the novelty soon wore off when the power went. (It finally came on just as I blew out the last candle … https://ift.tt/2up0Ob9",Little_Nells
2020-02-10 10:45:16+00:00,Yo tell me why the power went out at work first thing my fuckin boss does in pitch black is start clapping,Blue_Brazy
2020-02-10 10:43:51+00:00,the power is back now so i got wifi but all phone service went out right after my last tweet and it‘s still out,Lilli1855
2020-02-10 10:29:08+00:00,My power went out twice tonight which sorta set me back on my plat for Root Letter F,HalcyonDivide
2020-02-10 09:55:08+00:00,If the power on my school went out we couldn’t do anything bcs we’re all working on iPads,Harm_RH
2020-02-10 09:52:14+00:00,power went out in my house but i just want to study..,waengddaeng
2020-02-10 09:04:29+00:00,I’m really hoping some other people’s power just went out bc it legit happened right at 3 am and it better not just be my house on some freaky ish,BrooklynnnBrown
2020-02-10 08:07:24+00:00,My power went out,Pixelinks1
2020-02-10 08:00:31+00:00,My power went out when my computer was on and it hasn’t turned on right since,MariaZeigler_
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-02-10 07:47:24+00:00,Power went out. The school just called to say its cancelled untill the power is back on! Meanwhile I'm not moving from my bed! Shame I woke up the kids before they called.,Kristinevab
2020-02-10 07:38:07+00:00,Ty Uni fam for joining tonight’s stream ! Sorry I ended so abrupt my power went out due to high winds :/ I hope you all have a great night and ty for the support always ,Lesleeeyyyyy
2020-02-10 07:30:33+00:00,"My power went out this morning so I spent the day napping, went to dinner with a friend, and it was back on when I got home. RIP freezer contents though.",carlrigney
2020-02-10 07:27:41+00:00,my power just went out and its bc of darren i just know it,darrnevercriss
2020-02-10 07:22:30+00:00,So our power was lit all day so i went to do laundry at the laundry mat and then the fucking power went out there in the middle of my rinse cycles. So I had to take three loads of soaking wet clothes and blankets home. And my dumbass accidentally left a load behind. .,bigtitsnmisfits
2020-02-10 07:09:43+00:00,That sounds way worse than the time I had to play through all of Deep Jungle twice during my first playthrough because the power went out l,PixelPenguin0
2020-02-10 06:51:59+00:00,bruh thats deadass twice my power went out this wind ain’t playing,_chubbington
2020-02-10 06:50:02+00:00,"Would have loved to, but #StormCiara changed my evening plans ...power went out. I am happy to read about @TheAcademy winners this morning! Anyway, greetings from Belgium ",daria_pirvu
2020-02-10 06:42:35+00:00,why is storm ciara still here i thought that bitch got cancelled when my power went out for the day,hinataphobic
2020-02-10 06:40:19+00:00,Mannnn my power went out,itzelectric_
2020-02-10 06:39:18+00:00,half of my power just went out LMAO so like the lights are working but all of the outlets be dead and it wasnt my parents so ????,uchu_ace
2020-02-10 06:39:00+00:00,it’s storming out and. THE POWER INLY WENT OUT IN MY ROOM????? THIS IS HOMOPHOBIC,sayolisas
2020-02-10 06:31:01+00:00,my power went out after a green flash outside so if I die please give my josh hutcherson cutout to a good home,laney_da
2020-02-10 06:23:41+00:00,"Dang the it’s so windy here, my power went out mid stream and I don’t think I’m gona be able to start back up. But I’m off tomorrow, so see you guys then :)",Alohaitsdrew
2020-02-10 06:21:36+00:00,bra the power went out in my room how ima do my hair ,najwalatrice
2020-02-10 06:09:52+00:00,Our power went out lovely. Boboi said he saw a transformer explode so guess I can’t get back to the rest of Valentine’s Day inquiries until tomorrow bc my dumb ass phone bout to die,Tamrinsummer
2020-02-10 06:07:08+00:00,We've have #LARain and #LAWind all in one day! The lights just all went out behind my house. I guess I'm on a different grid. I hope I don't lose power. That wind is really whipping right now!,jaywhyelle
2020-02-10 06:04:43+00:00,I'm glad to hear. There was a time when I was about to order pizza from Dominos and suddenly the power went out for hours and got my money back. It happened about 4 months ago,ChrisMo78065035
2020-02-10 06:03:12+00:00,@TMobile why won’t my service work when I’m not connected to wifi in my house. Power went out twice. Texting barely worked this time. What am I paying for if service doesn’t work when I need it most? ,ya_gurl_leecy
2020-02-10 05:51:37+00:00,Same! My power went out for a bit around 6:30. Definitely need to stock up on batteries and flashlights.,Bionca
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-02-10 05:45:38+00:00,"Welp, the power is out in most of the valley because of a surprise wind storm. PG&amp;E said 5pm, then 6pm, and then texted us all to say we're on our own for 24 hours minimum, and then cell service went down and my whole town went batshit.",formikessake
2020-02-10 05:42:32+00:00,"Stream ended abruptly because my power went out due to a snow storm and now my internet is down. I had so much fun tonight while chatting, having a laugh and playing Jackbox. Cards Against Humanity is next! ALSO thank you @alienapextv for the massive raid! ",PalePenny
2020-02-10 05:09:48+00:00,So my power went out in a middle of quiz. ,Alexis_Zermeno
2020-02-10 05:08:14+00:00,Oh my damn. Power went out SAD . No twist no nothing wtf.,doro_ape
2020-02-10 05:05:51+00:00,"My power went out just as Joaquin Phoenix was announced as the winner at #TheOscars. Friggin'ell. Has anyone posted his full speech online yet? I can only find snippets of it so far. Help a gal out, Twitterverse. #Oscar2020 #Oscar #OscarNoms #OscarSunday #theoscars2020",agilegrrl
2020-02-10 05:05:36+00:00,To be fair I had to watch on a little iPad on cellular because my power is out. And it stopped and skipped and went silent a lot.,javachik
2020-02-10 05:04:30+00:00,"Damn @PGE4Me, my power went out.",nanceeeli
2020-02-10 04:52:43+00:00,It was a little chaotic! The power went out at my workplace so it was a little scary and I had to work harder than before to make customers happy. But I made it through the day!,Jisungs_paws
2020-02-10 04:42:49+00:00,The fact that the power went out in just my room ,SilvestreJar
2020-02-10 04:32:25+00:00,the power went out and the first thing my dumbass blurted was “will the toilets work? I have to pee”,just_swimmingly
2020-02-10 04:28:56+00:00,Damn I had just put my phone to charge whe the damn power went out again smh,cindyruelas98
2020-02-10 04:25:27+00:00,My power went out so I missed Joaquin’s speech.,nahlikcj
2020-02-10 04:22:48+00:00,My beautiful baby deserved better :( he should not have went out like this. Omg I cannot get into this again ,GigiEpiic
2020-02-10 04:20:51+00:00,fax bruh my whole ass power went out today,UnKnownDomz_
2020-02-10 04:11:17+00:00,My power went out like 11 times in an hour,antraannn
2020-02-10 04:08:23+00:00,It's a power outage miracle! My phone was on 25% battery when the power went out and my external battery only had 1 bar left....yet somehow charged my phone up to 100%! ,ericarenee427
2020-02-10 03:49:27+00:00,"got home from work & my power was out.. went to light candles, dropped one on my baby toe then lit like 5 candles......... then my power turned on ",maria_derenzo
2020-02-10 03:23:32+00:00,Everyone’s power went out on my block wtfff ,JuanGmz423
2020-02-10 03:19:13+00:00,// Me but using this blackout to draft my Reggie's reply to Julian as I was really looking forward to writing it out and sending it but the power AND internet went out before I could. &gt;:(,bulldogmade
2020-02-10 03:16:55+00:00,It pisses me off that the power went out in my area while I was watching @Wm40A live reaction to the oscars and I see the cats pics from said oscars and I’m missing their reactions,MadCocoGaming
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-02-10 03:16:45+00:00,I was watching the other guys when my power went out now I won’t know if Samuel l. Jackson and Dwayne Johnson make it on the bush ,disco_groovee55
2020-02-10 03:08:12+00:00,"So me and my family saw Knives Out last night at a local shopping center, and it was actually pretty good. Wasn’t sure what to expect, but I ended up enjoying it. Near the end of the movie the power went out for the whole shopping complex, which was honestly pretty funny.",dsboy66
2020-02-10 03:06:57+00:00,bruh the power went out at my work and my phone has been dead all damn day luke i had an interesting day w my coworkers my lashes always flew i kept spilling my chowder on my coworker ,Jayzav61_
2020-02-10 03:03:45+00:00,I FUCKING MISSED HALF OF THE OSCARS BECAUSE MY POWER WENT OUT ,GYLLENL
2020-02-10 02:50:33+00:00,"The power of cinema, I went to a screening of Up when it first came out with my wife. After the opening 15 minutes and the final scene where he’s alone at the funeral and people are literally in tears we all just hear one guy loudly say “what the fuck bro? Not cool” #Oscar2020",funylibertarian
2020-02-10 02:48:37+00:00,Ohhhhhhh my god my power went out woooooooow,sawley_
2020-02-10 02:45:47+00:00,the power went out in my dorm are you serious,bbyyeons
2020-02-10 02:43:40+00:00,"T3: the power went out at one of my MRIs and they forgot about me so while it was fixed (for over an hour) I was in a dark tube in a dark room...for a hot sec I was like wait, did I die in there?? The nurse apologized forever- especially when noting we’d have to start over #btsm",MariahJaeee
2020-02-10 02:41:19+00:00,The power went out and my phone on 29% ,_YoungKey19
2020-02-10 02:33:39+00:00,"Y’all my power just went out due to the storm, my excessive need to buy candles finally has a purpose ",Jasminesanerd
2020-02-10 02:32:11+00:00,My power went out lastnight bitch if it do it again tonight I’m gone cry,meccamays00
2020-02-10 02:30:13+00:00,Wow!! This weekend went way too fast. I work hard to connect patriots with one another. My belief is that their is power and strength in our unity. I hope that all of you will carry on with reaching out to others. It's more important now than ever. God bless my friends. ,daverich503
2020-02-10 02:24:03+00:00,My power went out. . . Is it because of the snow?!?!,Marshmallowtwt
2020-02-10 02:13:19+00:00,The power went out in my house because of this storm ,WonderlandMeiko
2020-02-10 02:11:45+00:00,My Power Went Out While I Was Charging My Cell And Missed You Live Break A Leg Tonight .. Looking Cute As Always @mark_mcgrath,PrincessLouGirl
2020-02-10 02:11:40+00:00,"Back in my day, we didn’t get snow days! When the power went out, we lit candles and continued learning French.",GMaclagan
2020-02-10 02:07:00+00:00,I hope ppl dont think I'm a rage quitter lol. First someone logs into my PSN midmatch and now the power went out for a split second orz,HellaBrett
2020-02-10 02:03:32+00:00,"Power has been out since 9am and no updates on when it’s going to be back on...Sunday is my laundry day,I literally just went to target to buy clean underwear. #poweroutage #cleanunderwear #laundryday",Gooseydarling
2020-02-10 02:02:10+00:00,My power just went out and my phone is on 24%. We love to see it .,Jylvh1
2020-02-10 01:56:08+00:00,Power went out as I was doing laundry... now I got wet clothes hanging from my stairs lol,raeeeeann_
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-02-10 01:48:56+00:00,We all have our thresholds; once a crazy Russian girl handcuffed me and came out in a black robe w/a curved knife talking about a spell she could make from the power of my blood and I broke the IKEA headboard and went home w/out my favorite t-shirt so your not getting any judgent ,erik_pronovost
2020-02-10 01:42:14+00:00,Power went out earlier today and now our internet isn’t working and I’m dying there’s stuff I really wanna watch and research but I’m stuck with my phone and it’s shitty service thanks to my apartment apparently being an ATT dead zone,kellerybird
2020-02-10 01:35:57+00:00,"Power went out at 1:45. The sun is setting and still no power, no updates from @PGE4Me. I called my sister to complain about how inconvenient the pending apocalypse will be.",HappyyBrown
2020-02-10 01:27:06+00:00,"It's me again, surviving #winter2020 in the #greatnortheast . My day went unexpectedly analog when the power went out. No WiFi, no recourse, either, since everything in town closed up for the day. So... a walk! I've been away so long I had forgotten all … https://ift.tt/2OGWevP",ivyleaguewriter
2020-02-10 01:23:00+00:00,Aaannnnddddd my power went out right as I was about to play with my new computer I just build... lol,mookiimaa
2020-02-10 01:21:52+00:00,Came home to what I thought was a broken garage door remote. Went to Home Depot to replace remote. Nothing. Turns out there's a power outage in my neighborhood. I hope my food doesn't go bad.,futuresinmotion
2020-02-10 01:16:14+00:00,causally streaming and my power went out WTF !,mrtacoOG
2020-02-10 01:06:29+00:00,wait i got my power strip... instead of sleeping i’ll test out my vr system that i went in cc debt for,soliIiquy
2020-02-10 01:04:08+00:00,"My grandma's power went out cuz of this, ik u don't want this happening to us during school",Beauty2Beast3
2020-02-10 00:49:59+00:00,"So I went to find out. My roommate was like ""yeah sorry I was setting something up, the power will be running soon"" so I go back into my room with my chinchilla when I find out my TWO RATS BROKE OUT AND ALL THE SMALL ANIMALS ARE EVERYWHERE and somehow all the mice had BABIES",ShinyEevee
2020-02-10 00:31:11+00:00,"I was leaving my grandmas just now, and I was about to use the elevator and right as it got to my floor the power went out. Thank goodness I wasn’t on it ",m_o_r_g_i_e_e
2020-02-10 00:29:10+00:00,Our microwave blew a breaker and all of my progress in RE: CVX was lost because half of my house's power went out and I didn't make it to a typewriter in time. ,A_For_Artist
2020-02-10 00:28:15+00:00,bruh our power just went out for like 2 mins and i was boutta SCEAM bcause i have no service in my room,ziuoom
2020-02-10 00:25:36+00:00,Power not go out but internet went down. Got my phone back from special... sheesh now let’s see if I can tweet,Dragonprncss1
2020-02-10 00:15:17+00:00,"Paid my extemely past due electric bill in full thinking thats why my power went out. Turns out, downed power line. Son of a bitch.",nicolenicole__
2020-02-10 00:13:50+00:00,my power went out ,sugarymang
2020-02-10 00:13:43+00:00,My whole power just went out.. what the fuck!?,WackyAlmond
2020-02-10 00:09:06+00:00,These california winds need to quit it. My fuckin power went out ,scorpiocourt
2020-02-10 00:05:30+00:00,"I have the same Canary Island Pine at my house, many were planted in the hood in the 1920's when the houses went in. Luckily I had mine trimmed a couple weeks ago--it looked like it had only gotten the semi-annual chopping from PG&amp;E to keep it out of the high voltage power lines",ijusteatit
2020-02-10 00:05:22+00:00,Aaaaaand our power just went out...*Deep inhale while touching the bridge of my nose*...Eeeeeeeehhhhhhhhh.....,CelticScribeOK
2020-08-27 13:49:33+00:00,REGISTER TODAY! Be a part of this year's virtual experience. Connect with accomplished leaders from across the country that are taking action and advancing #cleanenergy solutions for a stronger America. #NCEW20 #CleanEnergyWeek,NCEWConf
2020-02-10 00:04:47+00:00,My power went out and has been out all day. Can you go ahead and just give me other 23 wins for weekend league I haven’t played yet? @EASPORTS_MUT,hoodiemadden
2020-02-10 00:03:34+00:00,Orange and white. It's snowing and overcast. Only surged for a few seconds then power went out and came back on. My cameras didn't catch any of it though.,BKinDetroit
2020-02-10 00:01:09+00:00,My fucking power went out,JeongyeonsHoe
2020-02-10 00:00:00+00:00,"my power went out,, it’s time for bed",petaIsforarmour
2020-02-09 23:57:58+00:00,guess i’ll go to sleep since my power just went out ,_bosssiana
2020-02-09 23:54:26+00:00,That punk ass wind tried to knock my power out we still thuggin tho shit went black for half a second,donovan_khv
2020-02-09 23:48:43+00:00,my power just went out!! wtf ,MarieeCoronaa
2020-02-09 23:45:14+00:00,These winds are no joke. My power just went out ,_jaaackkkyyyy
2020-02-09 23:41:33+00:00,the power went out over an hour ago this wasn’t part of my plans come back!!!,LuceeEscobar
2020-02-09 23:40:02+00:00,Started doing my homework and the power went out. God why do you do this to me,HenryHincapie6
2020-02-09 23:35:50+00:00,The power went out and my phone is at 5% ,willscrime
2020-02-09 23:31:15+00:00,It’s so windy that the power at my house just went out ,xwwehix28
2020-02-09 23:28:13+00:00,Now my power went out,_ethiopiangold
2020-02-09 23:27:32+00:00,"sounds like everyone else has had a much worse time of it with these storms than I have, like it's been kind of rainy and windy here, and the power went out for a bit in the afternoon, that's about it. Seems my corner of the world got off pretty lightly",BadGeminton
2020-02-09 23:25:34+00:00,The power went out lol forces my siblings to play board games with me,coughdrops
2020-02-09 23:24:55+00:00,"Intent on seeing Birds of Prey a second time, I went to the theater by my house, only to find the wind had knocked the power out. So I went to the theater on the other side of town and um, the wind didn’t leave that one unscathed either ",bmiller808
